customer_id,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,building_number,street_name,postcode,state,country,property_valuation,recency,frequency,monetary,RFM_rank,Segment,LTV
2879,Tatum Askem,Female,62,43,Executive Secretary,Argiculture,Mass Customer,Yes,5,77433,Sunfield Court,3179,Victoria,Australia,9,15,8,9983.98,545,Champions,9436.912602739725
2880,Ingra Kelby,Male,43,50,Legal Assistant,Health,Mass Customer,No,7,8647,La Follette Court,2067,New South Wales,Australia,9,19,8,12780.52,445,Champions,10469.521863013699
2881,Ezra Steffan,Male,71,55,Associate Professor,Health,Affluent Customer,Yes,11,8750,Corben Trail,2089,New South Wales,Australia,11,73,6,6506.51,233,At Risk,4420.861589041096
2882,Claudia Doog,Female,62,31,Chief Design Engineer,Manufacturing,Mass Customer,No,9,8250,Johnson Point,4115,Queensland,Australia,3,295,2,2515.6800000000003,111,Hibernating,399.751890410959
2883,Ulick Bruty,Male,84,22,Paralegal,Financial Services,Mass Customer,Yes,2,4,Vahlen Alley,2756,New South Wales,Australia,8,50,7,10571.82,345,Loyal Customers,8949.8421369863
2884,Karola Conneely,Female,99,56,Assistant Professor,N/A,Mass Customer,No,15,8369,Golf Court,2777,New South Wales,Australia,9,15,7,6721.58,543,Champions,5800.815616438356
2885,Minnie Rolley,Female,70,48,Compensation Analyst,Financial Services,Mass Customer,Yes,4,17,Sachs Street,2761,New South Wales,Australia,8,95,9,12055.64,255,At Risk,6077.363726027397
2886,Lulu Watkiss,Female,39,56,Nurse Practicioner,N/A,Mass Customer,No,14,53683,Arapahoe Parkway,2121,New South Wales,Australia,11,40,8,8504.95,344,Loyal Customers,6524.3452054794525
2887,Gardiner Spehr,Male,42,43,Speech Pathologist,Financial Services,High Net Worth,Yes,18,177,Forest Run Crossing,2046,New South Wales,Australia,10,25,9,10892.99,455,Champions,9400.799589041097
2888,Hamel Crosser,Male,37,55,Project Manager,IT,High Net Worth,Yes,16,5674,Superior Point,2528,New South Wales,Australia,7,30,6,7967.07,434,Loyal Customers,5849.793863013699
2889,Ximenes Patmore,Male,55,31,Assistant Professor,N/A,Mass Customer,Yes,8,37595,Packers Terrace,3064,Victoria,Australia,5,106,5,6098.4800000000005,123,Hibernating,3391.7573698630144
2890,Nevile Ecclesall,Male,64,58,Speech Pathologist,N/A,Affluent Customer,Yes,20,63,Bayside Center,2018,New South Wales,Australia,11,87,6,6579.15,233,At Risk,4596.392465753424
2891,Renae Ughetti,Female,5,30,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,12,32,Calypso Park,2481,New South Wales,Australia,11,63,7,8583.39,244,At Risk,7078.357232876712
2892,Paulie Wolffers,Male,59,52,Junior Executive,Manufacturing,Affluent Customer,Yes,7,4,Ilene Street,2145,New South Wales,Australia,7,13,5,6697.78,523,Potential Loyalists,5835.326136986302
2893,Erik Pothecary,Male,84,37,Analog Circuit Design manager,N/A,Mass Customer,No,11,289,Lerdahl Terrace,2763,New South Wales,Australia,8,60,3,4825.25,212,Hibernating,1255.8869863013697
2894,Gilburt,Male,91,40,Geologist III,Financial Services,Mass Customer,Yes,22,666,Holy Cross Parkway,4818,Queensland,Australia,4,87,8,13218.23,245,At Risk,9307.082493150685
2895,Lind Mc Ilory,Female,85,50,Librarian,Entertainment,Mass Customer,Yes,5,5,Forster Center,2075,New South Wales,Australia,9,259,2,1390.68,111,Hibernating,232.41501369863016
2896,Chryste Deaville,Female,5,47,Financial Advisor,Financial Services,Mass Customer,Yes,12,2072,Fremont Parkway,3082,Victoria,Australia,4,195,2,2648.5,111,Hibernating,1131.9616438356165
2897,Kimbra Gerraty,Female,94,55,Assistant Professor,Manufacturing,Affluent Customer,No,5,17,Dapin Avenue,3189,Victoria,Australia,10,47,5,4416.799999999999,322,New Customers,3581.8432876712322
2898,Tiertza Hilldrop,Female,81,52,VP Sales,N/A,Affluent Customer,Yes,5,552,Talisman Circle,2250,New South Wales,Australia,7,79,4,4284.31,212,Hibernating,1091.6187123287673
2899,Leora Sanderson,Female,13,27,Nuclear Power Engineer,Manufacturing,High Net Worth,No,4,75717,Bartillon Road,2880,New South Wales,Australia,1,31,6,6188.15,433,Loyal Customers,4035.0128767123283
2900,Cyrille Figliovanni,Male,29,31,Occupational Therapist,Health,Mass Customer,Yes,18,0,Caliangt Pass,2530,New South Wales,Australia,7,62,3,4234.34,212,Hibernating,1554.5248219178081
2901,Banky Baudichon,Male,77,22,N/A,Manufacturing,Mass Customer,Yes,6,848,Cascade Alley,4301,Queensland,Australia,3,39,7,9512.21,345,Loyal Customers,5107.926465753424
2902,Stacia Gritsaev,Female,57,43,Human Resources Manager,Financial Services,Mass Customer,Yes,7,59231,Claremont Place,2170,New South Wales,Australia,9,197,2,1591.08,111,Hibernating,69.74597260273973
2903,Avery Adamov,Male,47,40,Operator,Manufacturing,Affluent Customer,Yes,9,493,Calypso Center,2170,New South Wales,Australia,8,27,3,3175.62,411,Promising,2540.496
2904,Freddi Arrington,Female,26,40,Software Test Engineer III,Manufacturing,High Net Worth,Yes,11,25,Schlimgen Terrace,2211,New South Wales,Australia,9,24,7,5397.49,443,Champions,4332.779643835616
2905,Emily Shackel,Female,34,53,Account Representative I,N/A,Mass Customer,No,14,38,Thompson Plaza,2452,New South Wales,Australia,5,9,4,3343.69,511,Promising,787.8283287671234
2906,Ivory MacKnocker,Female,93,25,GIS Technical Architect,Retail,Mass Customer,Yes,4,72850,Lotheville Junction,2480,New South Wales,Australia,4,46,4,4835.93,312,New Customers,3405.024684931507
2907,Erik,Male,89,40,Senior Financial Analyst,Financial Services,High Net Worth,No,8,0,Lakeland Pass,3195,Victoria,Australia,10,75,7,9679.210000000001,245,At Risk,7213.000328767124
2908,Tiffy Feenan,Female,42,62,Social Worker,Health,Affluent Customer,Yes,11,8188,Fuller Hill,3175,Victoria,Australia,8,2,6,3638.18,531,Potential Loyalists,3249.4429589041097
2909,Jayme Rowthorn,Female,31,38,Associate Professor,Entertainment,High Net Worth,No,6,6815,South Junction,3198,Victoria,Australia,9,84,7,7868.9,244,At Risk,5885.50602739726
2910,Drucill Petrus,Female,15,55,Registered Nurse,Health,Mass Customer,Yes,12,46418,Hauk Pass,3184,Victoria,Australia,10,47,8,5951.54,343,Loyal Customers,4467.731397260274
2911,Janenna Knowlman,Female,55,49,Assistant Media Planner,Entertainment,Mass Customer,No,11,3,Nancy Circle,3106,Victoria,Australia,10,284,2,1875.15,111,Hibernating,339.06821917808224
2912,Tobit,Male,60,41,N/A,N/A,High Net Worth,No,4,7916,Clyde Gallagher Place,2075,New South Wales,Australia,11,47,13,14149.73,355,Loyal Customers,12133.878054794519
2913,Padraic Bonnar,Male,44,62,VP Quality Control,IT,Affluent Customer,Yes,14,24913,Twin Pines Terrace,3350,Victoria,Australia,5,90,6,5130.11,232,At Risk,3092.1210958904107
2914,Jessamine Brazear,Female,76,35,Health Coach IV,Health,Affluent Customer,Yes,11,3,Barnett Way,2763,New South Wales,Australia,9,13,12,13824.53,555,Champions,11400.502821917811
2915,Enrichetta Broadberry,Female,32,42,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,No,17,928,Laurel Circle,4868,Queensland,Australia,4,34,7,6896.26,344,Loyal Customers,5403.644821917808
2916,Lauren Adolfson,Male,23,48,Product Engineer,Manufacturing,Affluent Customer,Yes,9,2,Blue Bill Park Lane,4220,Queensland,Australia,8,25,5,5194.54,422,Potential Loyalists,3927.9261369863007
2917,Siegfried Hulmes,Male,21,41,N/A,Manufacturing,Affluent Customer,No,18,937,Sloan Center,4118,Queensland,Australia,6,149,5,6402.85,123,Hibernating,1982.2521917808222
2918,Elli,Female,58,28,N/A,Financial Services,Mass Customer,Yes,5,66,Arrowood Court,4551,Queensland,Australia,8,52,7,8939.64,345,Loyal Customers,7323.1571506849305
2919,Rustin,Male,47,53,Safety Technician I,Financial Services,High Net Worth,Yes,8,11,Glendale Court,4121,Queensland,Australia,9,22,6,5710.05,433,Loyal Customers,5053.003150684932
2920,Casar Ritchley,Unknown,0,31,Business Systems Development Analyst,IT,Mass Customer,Yes,8,7066,Sunbrook Terrace,2299,New South Wales,Australia,8,100,2,2787.82,211,Hibernating,1191.5066301369864
2921,Astrid Mac Giolla Pheadair,Female,15,41,N/A,Financial Services,Mass Customer,No,7,210,Prairie Rose Hill,4060,Queensland,Australia,9,58,5,4820.4,322,New Customers,3499.7424657534243
2922,Wallache Tatlow,Male,34,36,Sales Associate,Manufacturing,Affluent Customer,Yes,10,2,Jackson Way,4210,Queensland,Australia,4,2,4,4732.49,512,Promising,3254.3972328767118
2923,Julie Kennagh,Female,46,46,Teacher,N/A,Affluent Customer,Yes,4,3957,American Ash Plaza,2440,New South Wales,Australia,2,14,7,6413.18,543,Champions,4726.425808219178
2924,Fina McLaughlin,Female,79,29,Assistant Media Planner,Entertainment,Mass Customer,Yes,6,90,Nobel Way,3166,Victoria,Australia,10,65,5,5251.5599999999995,223,Hibernating,4028.593972602739
2925,Henderson Sloey,Male,36,39,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,19,0,Heath Road,2259,New South Wales,Australia,8,94,5,4419.8099999999995,222,Hibernating,3099.921534246575
2926,Jonie Bickerstasse,Female,27,54,Research Nurse,Health,High Net Worth,No,12,970,Randy Crossing,4005,Queensland,Australia,12,144,4,3211.69,111,Hibernating,1636.6420273972603
2927,Yard Spellman,Male,49,57,VP Sales,Manufacturing,Affluent Customer,Yes,14,723,Center Court,3933,Victoria,Australia,11,100,3,4096.32,212,Hibernating,1952.7662465753422
2928,Cedric Layzell,Male,92,25,Office Assistant I,N/A,Mass Customer,No,5,423,Golf Point,2044,New South Wales,Australia,10,176,5,6092.18,123,Hibernating,2787.38098630137
2929,Winny Cakes,Male,97,18,Nurse,Retail,Mass Customer,No,2,415,Walton Lane,4883,Queensland,Australia,3,2,8,9420.43,545,Champions,8955.860849315068
2930,Goddard Benthall,Male,46,20,Assistant Media Planner,Entertainment,Mass Customer,No,3,51,Bay Junction,2081,New South Wales,Australia,10,72,7,6178.68,243,At Risk,4790.592986301371
2931,Efren Twiddell,Male,61,38,Executive Secretary,IT,Mass Customer,Yes,6,16673,Pawling Point,4702,Queensland,Australia,5,58,6,4741.6,332,Loyal Customers,3468.512876712329
2932,Bradly Deboick,Male,4,32,Account Representative I,IT,Mass Customer,No,17,2875,Anhalt Court,4570,Queensland,Australia,3,20,10,10991.14,455,Champions,9816.744219178081
2933,Ralf Presidey,Male,61,31,Administrative Officer,Retail,Affluent Customer,Yes,6,7561,Donald Center,3810,Victoria,Australia,5,96,5,4806.32,222,Hibernating,3291.9999999999995
2934,Candida Hickenbottom,Female,26,31,Media Manager III,Telecommunications,Mass Customer,Yes,9,13282,Pond Circle,2471,New South Wales,Australia,2,62,6,7094.71,234,At Risk,5734.080684931506
2935,Jessi Aldwich,Female,41,39,N/A,Manufacturing,Mass Customer,No,17,1,Farwell Center,2199,New South Wales,Australia,9,7,7,4508.01,542,Champions,4273.346465753425
2936,Pavia Gethen,Female,23,33,Project Manager,Financial Services,Mass Customer,Yes,11,7,New Castle Terrace,2223,New South Wales,Australia,10,60,6,9389.35,235,At Risk,7202.78904109589
2937,Belia Mitchener,Female,47,43,Computer Systems Analyst I,Financial Services,Mass Customer,No,15,572,Spohn Drive,3046,Victoria,Australia,8,8,7,11473.75,545,Champions,10247.787671232876
2938,Richardo Cocher,Male,79,17,Assistant Manager,Argiculture,Affluent Customer,No,2,53,Hintze Circle,4005,Queensland,Australia,7,126,5,7013.27,124,Hibernating,4015.8176164383563
2939,Austina Dugan,Female,38,31,GIS Technical Architect,N/A,Mass Customer,Yes,17,72,Buell Pass,2200,New South Wales,Australia,9,91,4,3757.8,211,Hibernating,2089.9545205479453
2940,Wilek Adolf,Male,83,47,Business Systems Development Analyst,N/A,Affluent Customer,Yes,14,5748,Walton Court,4114,Queensland,Australia,3,95,7,6758.78,244,At Risk,3944.1647671232877
2941,Emylee Pavlov,Female,38,54,N/A,Retail,Mass Customer,No,10,692,Anniversary Junction,4207,Queensland,Australia,1,173,5,4811.55,122,Hibernating,1964.16698630137
2942,Garner Arnolds,Male,10,47,Software Engineer III,N/A,High Net Worth,No,10,5060,Donald Park,2539,New South Wales,Australia,5,10,7,8857.0,545,Champions,8177.558904109589
2943,Caesar,Male,65,39,VP Sales,N/A,High Net Worth,No,17,7,Debs Park,4157,Queensland,Australia,3,53,7,7308.48,344,Loyal Customers,4264.948602739726
2944,Kimball Scutter,Male,45,40,Environmental Specialist,Manufacturing,Affluent Customer,No,7,797,Orin Terrace,2119,New South Wales,Australia,10,31,6,4572.33,432,Loyal Customers,3895.8756986301373
2945,Arlan,Male,79,45,Safety Technician IV,N/A,Mass Customer,No,18,978,Dennis Way,2233,New South Wales,Australia,9,50,3,2684.96,311,New Customers,934.2189589041096
2946,Paige Bax,Male,14,27,N/A,Property,Mass Customer,Yes,7,4,Glendale Crossing,3148,Victoria,Australia,10,32,10,9722.73,455,Champions,7591.720684931506
2947,Standford Sauter,Male,75,40,N/A,Manufacturing,Mass Customer,No,11,64107,Little Fleur Trail,4211,Queensland,Australia,3,15,6,5990.41,533,Potential Loyalists,3774.778904109589
2948,Yank Scarlett,Male,23,20,Internal Auditor,Manufacturing,Mass Customer,Yes,2,68473,Leroy Avenue,4105,Queensland,Australia,9,112,5,4758.83,122,Hibernating,3050.866356164384
2949,Alexa Simanek,Female,68,40,N/A,Telecommunications,Mass Customer,No,17,321,Muir Crossing,3175,Victoria,Australia,5,14,3,1857.76,511,Promising,961.963397260274
2950,Kristos Anthony,Male,19,63,Software Engineer I,Financial Services,Mass Customer,Yes,10,984,Hoepker Court,3064,Victoria,Australia,6,76,3,1953.15,211,Hibernating,1246.8053424657535
2951,Duffy Godbehere,Male,13,40,Community Outreach Specialist,Financial Services,High Net Worth,No,12,24,Green Parkway,3437,Victoria,Australia,8,86,9,11002.560000000001,255,At Risk,5998.656000000001
2952,Cristy McQuirter,Female,28,42,Senior Developer,Manufacturing,High Net Worth,Yes,16,10,Kensington Avenue,2117,New South Wales,Australia,10,28,5,6242.1,423,Potential Loyalists,4942.375068493151
2953,Hector Carwithan,Male,45,45,Recruiting Manager,Health,High Net Worth,Yes,8,75848,Ohio Lane,3037,Victoria,Australia,7,76,5,6263.34,223,Hibernating,1561.5450410958904
2954,Albertine Fibbitts,Female,23,43,Pharmacist,Health,Mass Customer,No,16,3,New Castle Terrace,3032,Victoria,Australia,8,7,6,5047.3099999999995,532,Potential Loyalists,4259.099945205479
2955,Stuart Dutnell,Male,74,27,Community Outreach Specialist,Financial Services,High Net Worth,No,13,7,Blue Bill Park Lane,2765,New South Wales,Australia,9,20,8,8309.33,444,Champions,6761.2904383561645
2956,Thedric Bolding,Male,17,58,Quality Control Specialist,Telecommunications,Mass Customer,Yes,19,8007,Dawn Terrace,2166,New South Wales,Australia,9,98,7,5810.6900000000005,243,At Risk,2499.392684931507
2957,Hurlee Helleckas,Male,66,48,Social Worker,Health,Affluent Customer,No,11,2555,Sloan Way,2259,New South Wales,Australia,8,99,3,3938.5699999999997,212,Hibernating,2848.719123287671
2958,Regan Botly,Male,10,42,Health Coach II,Manufacturing,Affluent Customer,Yes,14,337,Brentwood Pass,2529,New South Wales,Australia,8,5,7,6042.2,543,Champions,5611.796712328766
2959,Max Gonthier,Female,1,64,Registered Nurse,Health,Mass Customer,Yes,11,4052,Katie Court,4300,Queensland,Australia,5,135,3,3525.57,111,Hibernating,975.5686849315068
2960,Hollie MacEllen,Female,6,41,Design Engineer,Property,Mass Customer,Yes,16,3,Comanche Court,2537,New South Wales,Australia,4,89,3,5056.1,212,Hibernating,3019.807671232877
2961,Merv Barradell,Male,56,42,Assistant Manager,Health,Mass Customer,Yes,12,8,Roxbury Way,3031,Victoria,Australia,8,3,6,8983.52,535,Potential Loyalists,6226.933041095891
2962,Shari MacCallester,Female,26,46,Information Systems Manager,Property,Mass Customer,No,15,860,Banding Terrace,2029,New South Wales,Australia,11,78,3,2837.74,211,Hibernating,1982.5306849315068
2963,Christin Fricke,Unknown,17,32,Safety Technician II,IT,Affluent Customer,Yes,3,5,Knutson Crossing,2114,New South Wales,Australia,10,56,5,3318.74,321,New Customers,2745.9163835616437
2964,Geneva McCrystal,Female,36,44,Product Engineer,Telecommunications,Mass Customer,Yes,14,9217,Bashford Parkway,2023,New South Wales,Australia,10,169,2,3630.46,111,Hibernating,984.7001095890411
2965,Lynna Greenrod,Female,24,45,N/A,N/A,High Net Worth,No,8,197,Goodland Crossing,2320,New South Wales,Australia,5,91,6,6158.93,233,At Risk,2784.1738356164383
2966,Fredi Aldhous,Female,81,48,Dental Hygienist,Health,Mass Customer,Yes,5,373,Hayes Terrace,2010,New South Wales,Australia,9,33,5,5009.32,422,Potential Loyalists,4460.353424657534
2967,Dud Coom,Male,60,38,Social Worker,Health,Affluent Customer,Yes,20,3673,Jenna Center,4301,Queensland,Australia,3,11,3,4699.01,512,Promising,4106.806
2968,Lek Viel,Male,38,40,Human Resources Assistant III,Retail,High Net Worth,No,16,8,Glendale Terrace,4014,Queensland,Australia,8,172,7,5052.9,142,At Risk,2533.371780821918
2969,Pascale Cuxson,Male,12,43,Database Administrator IV,N/A,Mass Customer,Yes,6,22239,Waubesa Way,2763,New South Wales,Australia,9,12,6,6455.639999999999,533,Potential Loyalists,5642.052493150684
2970,Cassi Noades,Female,64,25,Software Consultant,Financial Services,Mass Customer,No,5,6604,Hansons Court,2760,New South Wales,Australia,8,99,4,4043.88,212,Hibernating,2703.306082191781
2971,Esther Caught,Female,5,49,Marketing Assistant,Manufacturing,High Net Worth,Yes,8,6,Weeping Birch Pass,2064,New South Wales,Australia,12,28,3,2449.96,411,Promising,2154.6223561643837
2972,Deena Burnsides,Female,11,61,N/A,N/A,High Net Worth,No,17,2126,Debra Point,2127,New South Wales,Australia,9,57,4,3218.41,311,New Customers,2583.5455616438358
2973,Torr Mintram,Male,34,45,Senior Developer,Health,High Net Worth,No,5,726,Erie Center,3106,Victoria,Australia,11,94,4,3872.73,212,Hibernating,1389.9387123287672
2974,Hyacinthia Settle,Female,1,42,Engineer IV,Financial Services,High Net Worth,No,15,98,Tomscot Center,3442,Victoria,Australia,7,160,2,1166.79,111,Hibernating,450.7325753424658
2975,Deva Carnow,Female,67,36,Senior Cost Accountant,Financial Services,Mass Customer,No,14,26223,Warrior Terrace,2204,New South Wales,Australia,9,170,3,4429.83,112,Hibernating,813.1468767123288
2976,Lindsay Beausang,Male,16,53,Tax Accountant,Health,Mass Customer,Yes,8,85,Kim Way,3140,Victoria,Australia,9,7,4,6239.15,513,Promising,4170.829041095891
2977,Ottilie Filkov,Female,28,40,Community Outreach Specialist,N/A,Affluent Customer,No,18,338,Oakridge Crossing,3030,Victoria,Australia,4,10,5,5552.88,523,Potential Loyalists,5202.972493150685
2978,Erasmus Winckworth,Male,96,43,Programmer IV,Manufacturing,Affluent Customer,No,10,3,Hudson Circle,2250,New South Wales,Australia,9,148,3,2701.2200000000003,111,Hibernating,725.2590684931507
2979,Louella Mandifield,Female,39,41,Tax Accountant,Retail,Mass Customer,No,18,8594,Warner Park,3053,Victoria,Australia,6,128,3,2299.62,111,Hibernating,1297.8677260273973
2980,Di Plaid,Female,27,38,Chemical Engineer,Manufacturing,Mass Customer,No,4,6136,Farragut Plaza,3181,Victoria,Australia,6,16,6,7498.77,434,Loyal Customers,4807.430630136987
2981,Benny Jadczak,Male,26,37,Sales Representative,Retail,High Net Worth,Yes,21,9,7th Pass,2760,New South Wales,Australia,9,53,7,4484.4800000000005,342,Loyal Customers,2616.970520547946
2982,Celisse McCloughen,Female,30,35,Senior Cost Accountant,Financial Services,Mass Customer,Yes,11,1,Graceland Trail,3195,Victoria,Australia,9,118,7,8987.33,145,At Risk,5835.608794520548
2983,Hilario Magrane,Male,2,32,Human Resources Manager,Retail,Mass Customer,Yes,17,64,Northview Pass,3163,Victoria,Australia,9,130,5,7256.57,124,Hibernating,4612.395178082192
2984,Frances Mishaw,Female,48,58,Payment Adjustment Coordinator,Manufacturing,Mass Customer,Yes,13,0,Hayes Hill,2106,New South Wales,Australia,11,159,5,6200.1,123,Hibernating,1987.4293150684935
2985,Kerby Nesfield,Male,69,31,Sales Representative,Retail,Affluent Customer,Yes,14,3,Mariners Cove Terrace,2216,New South Wales,Australia,10,39,10,10664.07,355,Loyal Customers,9027.938712328767
2986,Ettore Bere,Male,60,37,N/A,Financial Services,Mass Customer,No,13,130,Thompson Plaza,2199,New South Wales,Australia,9,29,9,9529.92,455,Champions,7623.9360000000015
2987,Riane Schultes,Female,51,33,Media Manager II,N/A,High Net Worth,Yes,4,23812,Tony Lane,2036,New South Wales,Australia,8,18,5,5300.65,423,Potential Loyalists,4051.7297260273967
2988,Darrelle Michie,Female,20,19,Administrative Officer,N/A,Mass Customer,Yes,1,3206,Debs Point,3071,Victoria,Australia,10,33,8,8349.34,444,Champions,6610.847287671233
2989,Mort,Male,37,17,Dental Hygienist,Health,High Net Worth,Yes,2,60,Fulton Trail,2234,New South Wales,Australia,10,71,9,11757.14,255,At Risk,7762.933534246575
2990,Brice Martinuzzi,Male,65,39,GIS Technical Architect,Argiculture,High Net Worth,No,8,3,Lukken Road,2066,New South Wales,Australia,12,15,7,5394.23,543,Champions,4625.736958904109
2991,Fred Catanheira,Female,48,53,Desktop Support Technician,Financial Services,Mass Customer,No,11,424,Almo Junction,2830,New South Wales,Australia,4,76,6,5559.9800000000005,233,At Risk,3427.3849315068496
2992,Crystal Assur,Female,26,43,Clinical Specialist,Health,Mass Customer,Yes,10,9610,Gateway Trail,3429,Victoria,Australia,5,10,8,10530.96,545,Champions,10098.180821917807
2993,Blinnie Hazelden,Female,85,22,Graphic Designer,Financial Services,Affluent Customer,No,4,0,Cordelia Trail,2138,New South Wales,Australia,9,10,7,10087.74,545,Champions,7213.425041095889
2994,Karlen Iacovacci,Female,26,41,Accountant II,Manufacturing,Mass Customer,Yes,18,5,Shelley Pass,2763,New South Wales,Australia,8,16,3,719.38,411,Promising,583.3876164383562
2995,Garvin Cunradi,Male,60,20,N/A,Health,Mass Customer,Yes,2,24,Old Shore Crossing,2250,New South Wales,Australia,7,11,5,5069.75,522,Potential Loyalists,4528.050684931507
2996,Jerrylee Shinfield,Female,67,50,Cost Accountant,Financial Services,Mass Customer,No,14,93,Lawn Road,4212,Queensland,Australia,7,22,3,4774.51,412,Promising,1530.4593698630138
2997,Jo-ann Carlile,Female,57,44,Computer Systems Analyst II,Health,Affluent Customer,No,10,9,Texas Plaza,4285,Queensland,Australia,3,32,6,5293.91,433,Loyal Customers,4003.066191780822
2998,Quintana Housley,Female,34,17,Nurse Practicioner,Manufacturing,High Net Worth,Yes,2,99,Lawn Court,4556,Queensland,Australia,7,67,3,4629.21,212,Hibernating,3158.00901369863
2999,Rinaldo Diggin,Unknown,28,33,Business Systems Development Analyst,IT,Affluent Customer,Yes,8,4,Loftsgordon Avenue,3023,Victoria,Australia,8,9,11,12745.98,555,Champions,11872.967671232876
3000,Tann McCard,Male,28,43,Compensation Analyst,Financial Services,Affluent Customer,No,22,0,Lakewood Street,2144,New South Wales,Australia,10,43,4,4848.29,312,New Customers,3559.840328767123
3001,Gal Waleran,Male,48,40,Engineer IV,Argiculture,Mass Customer,No,20,2,Hagan Hill,2155,New South Wales,Australia,10,105,4,4664.8,112,Hibernating,2811.6602739726027
3002,Tracey Verdun,Male,62,61,Paralegal,Financial Services,Mass Customer,Yes,16,673,Comanche Parkway,2470,New South Wales,Australia,2,45,7,7201.75,344,Loyal Customers,6195.478082191782
3003,Brita Tupie,Female,72,54,Web Developer I,Retail,Mass Customer,Yes,4,78,Algoma Circle,2166,New South Wales,Australia,8,112,9,7885.54,154,At Risk,5098.595726027397
3004,Waylon Hammant,Male,82,62,Research Assistant II,Health,Mass Customer,Yes,16,9,Swallow Avenue,3179,Victoria,Australia,9,114,5,5048.79,122,Hibernating,3402.7461369863013
3005,Rafaellle Tantrum,Male,36,49,Human Resources Manager,Property,Affluent Customer,Yes,8,90,Loftsgordon Plaza,2216,New South Wales,Australia,10,190,3,3682.5499999999997,111,Hibernating,1452.8416438356164
3006,Ariel Dillingston,Female,72,29,N/A,N/A,Mass Customer,Yes,21,921,Reinke Road,2529,New South Wales,Australia,7,31,4,5912.1,413,Promising,5264.198630136987
3007,Tudor Pepper,Male,38,44,Environmental Tech,Manufacturing,Mass Customer,No,16,5913,Ramsey Road,2478,New South Wales,Australia,10,4,7,8547.34,544,Champions,7844.818904109589
3008,Etta Criag,Female,40,35,N/A,Health,High Net Worth,Yes,17,91,Jay Drive,2560,New South Wales,Australia,7,6,6,7710.66,534,Potential Loyalists,7119.157315068493
3009,Hephzibah Cliffe,Female,11,40,N/A,Health,High Net Worth,Yes,14,72,Dennis Road,3805,Victoria,Australia,7,89,4,4421.04,212,Hibernating,2180.238904109589
3010,Tobye Cock,Female,16,47,N/A,N/A,Affluent Customer,No,5,90,Darwin Crossing,2767,New South Wales,Australia,8,111,4,3636.6800000000003,111,Hibernating,2082.3729315068495
3011,Robena Barks,Female,84,23,Staff Scientist,Financial Services,High Net Worth,No,3,54,Nevada Plaza,2096,New South Wales,Australia,12,36,4,3080.8,311,New Customers,1468.6553424657534
3012,Devland Probart,Unknown,81,39,Technical Writer,IT,Mass Customer,Yes,10,8003,Pepper Wood Way,3250,Victoria,Australia,2,4,6,9204.57,535,Potential Loyalists,8069.759999999999
3013,Lorain Eddisforth,Female,94,49,Office Assistant III,Property,High Net Worth,No,6,399,Butterfield Crossing,4115,Queensland,Australia,7,5,9,8161.56,554,Champions,7803.79298630137
3014,Terrijo Merlin,Female,59,16,Software Engineer II,N/A,High Net Worth,No,1,26378,Esch Junction,2065,New South Wales,Australia,10,20,9,8691.039999999999,454,Champions,7048.076273972602
3015,Queenie Flips,Female,25,17,Assistant Manager,Retail,Affluent Customer,No,1,2942,Swallow Trail,4214,Queensland,Australia,9,47,10,14529.95,355,Loyal Customers,12499.737808219179
3016,Forster Bumford,Male,25,32,Analog Circuit Design manager,Financial Services,High Net Worth,No,11,7,Anzinger Drive,2745,New South Wales,Australia,10,1,5,7991.99,524,Potential Loyalists,4072.6305205479453
3017,Jason De Lorenzo,Male,88,62,Operator,Financial Services,Affluent Customer,No,7,885,Larry Park,3140,Victoria,Australia,9,58,6,6588.3,333,Loyal Customers,5288.690136986301
3018,Ainsley Nissle,Female,16,46,Recruiter,N/A,High Net Worth,Yes,15,95,Sutteridge Crossing,2567,New South Wales,Australia,9,20,5,3833.35,422,Potential Loyalists,3203.210273972603
3019,Alonso Ceyssen,Male,98,31,Community Outreach Specialist,Manufacturing,Affluent Customer,Yes,14,13,Alpine Lane,2228,New South Wales,Australia,9,65,3,4258.98,212,Hibernating,2053.645150684931
3020,Witty McArthur,Male,13,52,Chemical Engineer,Manufacturing,High Net Worth,Yes,10,2,Scott Pass,4870,Queensland,Australia,1,23,12,11413.11,455,Champions,10099.820630136986
3021,Parker Lukacs,Male,4,34,N/A,N/A,Mass Customer,No,9,7,Debra Point,3175,Victoria,Australia,4,61,7,6493.42,243,At Risk,2917.5914520547944
3022,Gert Kurtis,Female,21,29,N/A,N/A,High Net Worth,No,8,27,Schlimgen Way,4116,Queensland,Australia,8,32,5,3884.79,422,Potential Loyalists,2501.166164383562
3023,Rikki Bernet,Female,37,23,Accountant I,IT,High Net Worth,Yes,7,238,New Castle Alley,2166,New South Wales,Australia,9,133,4,2119.85,111,Hibernating,993.135205479452
3024,Franz Craddy,Male,86,59,N/A,Health,Mass Customer,No,12,10,Stuart Way,3056,Victoria,Australia,6,51,2,3539.28,311,New Customers,3005.9638356164382
